X,Y,Classe
39.23285451183186,33.312437627507656,Grafoo
33.662475266883504,13.169525430754096,Tiglon
8.304926049630035,17.365713455791678,Grafoo
33.841183801784844,30.85761910251252,Grafoo
43.54550193966068,17.83862827822907,Tiglon
9.802424957316974,-3.6786265585914313,Tiglon
46.431502713623395,17.000358060262084,Tiglon
2.5827766439421307,5.574281997501909,Grafoo
49.4464383381567,27.89719644157602,Grafoo
27.54296227056912,15.152455626861347,Grafoo
9.706266356507143,4.939411283000343,Tiglon
46.642125432713215,33.42430561272103,Grafoo
38.61875788484825,14.270285469059072,Tiglon
36.82975704567325,5.258392975304385,Tiglon
30.60548858341669,17.026138586618742,Grafoo
1.2237489641268195,-14.046607821041029,Tiglon
25.91633622159279,14.830807183479111,Grafoo
13.350876821806668,1.9199334493361508,Tiglon
10.163710661626673,7.077790992981885,Grafoo
19.506214101457587,-0.18571735390878175,Tiglon
47.829824150122164,30.906586229700135,Grafoo
22.976576295161177,22.248400884119526,Grafoo
38.680073732000544,28.312358967805142,Grafoo
19.705137296090264,5.098708320827406,Tiglon
1.8247588786679758,8.329063066240058,Grafoo
19.396679894289054,12.886393813775173,Grafoo
27.72444513347507,19.25822594326231,Grafoo
1.7104557674399556,-12.700489832361486,Tiglon
15.837497428614899,21.01711055617944,Grafoo
23.97186003279486,15.88956365779705,Grafoo
33.84914951914316,7.944647433055145,Tiglon
19.938342735550446,14.405697389890951,Grafoo
6.191794957543989,10.874358533895759,Grafoo
27.041753400705197,9.342322296941813,Tiglon
12.3036110150131,7.859978007631975,Grafoo
37.703387540940966,32.451112950206976,Grafoo
16.218144584102163,11.432504082095743,Grafoo
29.16704061730836,23.832036876269875,Grafoo
11.950148220535283,3.6539116165229615,Tiglon
16.43417375147711,-5.956394515200699,Tiglon
43.40037251462264,34.63304431011575,Grafoo
23.156247711661365,7.775621266460856,Tiglon
41.46535736441786,5.334863825063131,Tiglon
36.49814116018168,7.86965124343978,Tiglon
42.79826735916046,26.587602610908373,Grafoo
25.523408698918708,9.777440946613446,Tiglon
23.16112370010109,13.574038295060413,Grafoo
14.231860612082636,20.661896316705526,Grafoo
33.24807746306099,16.532611303550553,Tiglon
38.1675022183967,24.93937622064763,Grafoo
39.46999637295661,8.93013673941546,Tiglon
31.76538648295837,17.05652239728687,Grafoo
32.02629358706271,18.072041645892117,Grafoo
13.809877903326583,-1.7639187658653643,Tiglon
21.073276274359507,10.026383174779646,Tiglon
18.579636066006938,4.011749436052119,Tiglon
35.03798236679687,27.618442055519544,Grafoo
38.82230841636945,20.196561350474376,Grafoo
38.496372436914086,7.09887830708708,Tiglon
22.376807397227388,10.13776236985115,Tiglon
47.12224729891721,23.05012398763885,Tiglon
13.98180621058877,-2.509657713659462,Tiglon
20.532249335493702,20.296515476083687,Grafoo
12.384516226867104,0.28373335547861966,Tiglon
4.163849984442569,0.44892880983413175,Tiglon
28.46696098709994,7.457634902406392,Tiglon
19.051065441084937,13.11282623637386,Grafoo
15.915653421221116,9.426723971011302,Grafoo
5.59611826210486,3.329119549399213,Grafoo
31.864208112723524,6.37924886000917,Tiglon
23.620295551660554,13.00652013400067,Grafoo
2.449889518795678,5.57050954603039,Grafoo
41.24936120770569,34.0922839584925,Grafoo
34.17961439354845,16.888322318642032,Grafoo
33.2664692331338,8.071244224511076,Tiglon
0.048120592892048064,-14.1632879913675,Tiglon
13.07939893517836,7.473933522181802,Grafoo
22.82364053269369,10.259181967988175,Tiglon
29.372091456755633,9.296783020259372,Tiglon
21.189252485203376,-3.5928033888723014,Tiglon
26.918638334646726,28.757564609829032,Grafoo
20.01844173392197,1.2346077559264916,Tiglon
20.097403018154992,4.164581679284339,Tiglon
10.011711633262166,-8.950284392538713,Tiglon
8.95157878259029,-1.8642552717545575,Tiglon
9.052820510352994,-9.329090247028194,Tiglon
6.561497998431309,17.15803315285052,Grafoo
8.651749206164695,-3.8694553441139448,Tiglon
33.76821441820795,25.7566458968246,Grafoo
2.3575509493469813,-11.870711477052758,Tiglon
14.658678188374136,-0.6414767931269569,Tiglon
25.73221822573063,17.40699843795982,Grafoo
44.357150059747056,26.830831839580608,Grafoo
4.563844985733984,1.8861088217883286,Tiglon
4.999587620271456,8.597903631883582,Grafoo
27.304740851410237,-2.1118846516241767,Tiglon
35.02244108205188,14.540531577765432,Tiglon
7.667089444954145,19.211402723526607,Grafoo
39.91130653052177,15.304504776715394,Tiglon
39.30867319546783,10.410530833168202,Tiglon
11.48262261261287,-9.934120029903898,Tiglon
27.088229402325243,9.602776347515663,Tiglon
46.443284599977524,33.46182847776641,Grafoo
2.8049062621307908,0.4657423432754504,Tiglon
0.09492843899809311,-15.600162700675282,Tiglon
48.5819123610388,39.58859135890765,Grafoo
46.89018285961251,20.620995165016843,Tiglon
33.840208641574,18.601998489983313,Grafoo
39.85659692989635,20.37689769138532,Grafoo
38.06467653085839,19.105950491811193,Tiglon
29.574918939589313,28.48809040593023,Grafoo
31.867403426806085,20.08714955697519,Grafoo
25.125070087058265,4.3525516649840075,Tiglon
29.138906720223883,28.351192754775923,Grafoo
45.263784038480544,9.960374323583942,Tiglon
23.674582313694525,18.936362975931637,Grafoo
1.5986296775554298,-2.2635467909941163,Tiglon
43.26895218683469,28.940994314477667,Grafoo
26.184720756750586,4.366026962141184,Tiglon
5.292024564001579,14.188411892853065,Grafoo
44.16335590172622,15.95226674301339,Tiglon
27.83506789479665,5.91409558468353,Tiglon
18.03493088953348,4.568941806246611,Tiglon
6.098878478194086,-7.923616606131902,Tiglon
28.03560772085443,26.60221894823129,Grafoo
46.04709655583012,14.226245770120148,Tiglon
12.64868088089134,-4.1848537483579635,Tiglon
15.379357468756162,18.135304188538658,Grafoo
11.310406979381838,20.18609223190182,Grafoo
8.955357810718734,-1.4530251399868437,Tiglon
30.59276179659961,28.35833173248237,Grafoo
4.729213215114142,-13.13934493728381,Tiglon
40.35536834174857,34.49316949058211,Grafoo
21.12009590814547,5.712619582233041,Tiglon
19.917611054630434,3.3797550234057354,Tiglon
8.044397823496618,-3.8456880227921664,Tiglon
8.721109262186655,6.67104675373419,Grafoo
25.56516332874158,15.606808394454072,Grafoo
19.31841318156597,-3.737992060874733,Tiglon
8.118376375800478,15.085343756820862,Grafoo
19.916103674163043,20.829558330983502,Grafoo
48.14674988751864,23.071355654193503,Tiglon
9.525030727957661,20.536019297519907,Grafoo
23.34842245111347,19.916686081380576,Grafoo
3.149644168270221,4.837630990950505,Grafoo
23.086250535948373,12.094740763951982,Grafoo
12.831654373391338,12.762120795291533,Grafoo
16.6004769037957,8.857162769902766,Grafoo
49.12808505874613,39.94804773054676,Grafoo
45.17231293253601,27.066886201387906,Grafoo
35.17545412483812,5.130461590020218,Tiglon
13.007936162291012,-7.168353661335632,Tiglon
36.716867178205575,24.725848163946992,Grafoo
4.396238674519376,-2.056499575979678,Tiglon
32.28597172334698,9.33223665658976,Tiglon
47.51316309192515,36.76109948532192,Grafoo
36.61672075289989,18.740587112717606,Grafoo
28.573313953549157,3.642272967888152,Tiglon
16.207217030752325,6.315867279962841,Tiglon
8.353383622724564,15.128108998057801,Grafoo
34.054454785374425,22.234876021781584,Grafoo
11.492755427629408,16.56986216849326,Grafoo
47.937816460187854,14.901199778226243,Tiglon
40.45423845913007,12.952374603534725,Tiglon
31.81547910131685,18.644482465935248,Grafoo
8.777809361415079,-10.057566209551183,Tiglon
3.2092389324934745,-0.11542162077538043,Tiglon
13.86254206918821,10.932360187627477,Grafoo
42.17147737974572,11.890408329679428,Tiglon
48.50944808425744,30.281037151298683,Grafoo
36.97164695522035,22.335953264247994,Grafoo
32.435544510927706,29.34184022975645,Grafoo
14.66542815989294,9.817648284072156,Grafoo
9.05654831350028,3.9030310671574533,Tiglon
18.186170445593362,-3.651992391566708,Tiglon
24.76722623431762,19.59054986645225,Grafoo
42.633854934316105,9.752588349546969,Tiglon
47.59285834485845,14.954109109989467,Tiglon
10.771128612880243,20.52008938392082,Grafoo
13.094605458093344,15.029077661765053,Grafoo
13.376787020932495,4.3181464605953535,Tiglon
0.3097901274244974,9.380306490366213,Grafoo
47.7616242461467,16.75073128052936,Tiglon
27.419995469444203,6.622106772134476,Tiglon
6.0878685611590155,8.242260005516288,Grafoo
1.7341712371330253,-3.604743131098655,Tiglon
28.184835525837233,27.76088092607889,Grafoo
10.983816546809805,5.033599272872415,Tiglon
33.81625323261866,16.3337313642291,Tiglon
19.60817235650847,-1.9807238734295396,Tiglon
6.622330823420169,-11.511906508567986,Tiglon
2.505886776935329,-11.844907654003972,Tiglon
38.501913541584706,7.368317060421653,Tiglon
39.44429661048385,11.412586638644008,Tiglon
12.836679139206442,3.5177328222867086,Tiglon
2.1852779044626347,-9.98154489489148,Tiglon
7.333761973204772,-1.427376131282689,Tiglon
39.887371471349894,10.31962406417556,Tiglon
8.632423282763629,15.718327901206605,Grafoo
9.72491693044179,14.289401772153662,Grafoo
9.432810486350341,3.427582089229535,Tiglon
39.08135461146936,6.002216741850635,Tiglon
25.831062603247005,1.1483467353008159,Tiglon
29.070092122554442,6.108576379370007,Tiglon
7.892150610425874,-1.353917755113197,Tiglon
31.43079373745269,6.710204420711726,Tiglon
38.3180063251708,7.633285408153299,Tiglon
16.050144680722518,10.611779394645517,Grafoo
9.805018623962408,-0.9818332599566251,Tiglon
27.29850400388075,10.722180602946509,Tiglon
37.34075514042169,33.244401860594415,Grafoo
22.379890425642294,0.0748362391002182,Tiglon
48.50926711821565,14.812837698883573,Tiglon
46.08327332149225,19.990934869509903,Tiglon
42.635188116571875,19.66109200427645,Tiglon
41.077239673460625,33.59190336624093,Grafoo
49.345996741846626,36.007821526116615,Grafoo
42.979370917511915,24.882893506972014,Grafoo
39.52207301849909,10.265706264528,Tiglon
36.584163857804484,33.45488470503881,Grafoo
9.752566651112405,6.635338324101782,Grafoo
29.429657155960115,12.779688564934322,Tiglon
12.154130641225692,13.213107738705911,Grafoo
6.614602234701955,-5.11106649210431,Tiglon
32.141046174975074,9.250437600347702,Tiglon
48.81036308467599,22.022615362550056,Tiglon
11.221668519349743,3.6347288103239146,Tiglon
1.6600455315765206,10.294394235041242,Grafoo
13.730544393536498,20.846015636943925,Grafoo
44.02872099756451,23.638452144688703,Grafoo
21.639277886559192,17.07414067654549,Grafoo
12.412620687272181,7.060910041880849,Grafoo
41.604375083235475,18.05503449130088,Tiglon
45.19153173432321,12.841572078847129,Tiglon
20.814617867214295,24.03389797123035,Grafoo
11.02091337363012,-6.44898655522745,Tiglon
35.82138450963638,8.627998007718464,Tiglon
25.852027385428954,23.33934173250899,Grafoo
32.15863704003066,20.35613472781187,Grafoo
19.59790888485731,10.106138457982247,Grafoo
42.241317995907664,23.58662412210548,Grafoo
39.64885685923085,23.782632649495177,Grafoo
41.568342368897014,24.21346424101074,Grafoo
1.2119097828024228,6.5537319162647805,Grafoo
36.7130474266311,25.821670862205604,Grafoo
9.831351789805232,7.535311265382855,Grafoo
43.133395346264614,31.807577674337555,Grafoo
33.93016865409162,29.466640163788888,Grafoo
19.30474569602556,4.176467412095834,Tiglon
9.886191314015868,-4.392103408743274,Tiglon
35.43924851709859,19.55279472435107,Grafoo
7.333222008587692,5.465140048130761,Grafoo
35.43010890985697,22.385980393853732,Grafoo
15.47422981020502,9.8963227675809,Grafoo
3.9801467122381364,11.14669998669386,Grafoo
10.893886627944271,-4.423373847580119,Tiglon
47.88257157235271,12.93965382567307,Tiglon
45.2678653053026,26.84807544003329,Grafoo
18.45007226672264,9.89350705184703,Grafoo
36.42179871408583,13.33178006865548,Tiglon
22.882771268443218,6.081982977029012,Tiglon
20.561202839134335,11.042226602921152,Grafoo
24.546679803016637,-0.9252425861079985,Tiglon
33.07412633854118,4.4181282738774,Tiglon
40.955908878112325,16.596326336435965,Tiglon
6.73277847468452,9.230065607221848,Grafoo
32.86507274800233,27.65369568254868,Grafoo
2.3384227653019396,12.296312443530438,Grafoo
36.448207479772584,29.945154056882902,Grafoo
16.782305982578944,-3.753697264433077,Tiglon
12.04667034202887,12.282909631074578,Grafoo
33.569112051140884,31.84303196145494,Grafoo
33.10462800914821,19.311957549743862,Grafoo
41.85113240238571,9.532200226688854,Tiglon
6.722303177236294,15.781185397165418,Grafoo
22.52833855847065,3.7829535623366404,Tiglon
7.173592135535545,18.168920476808392,Grafoo
45.05091526979887,20.225663587035072,Tiglon
34.80541216915392,27.97297639814258,Grafoo
32.269158164197705,17.88074935184326,Grafoo
47.56223790287427,9.649933395083035,Tiglon
42.90941068388076,22.350979169623646,Grafoo
43.53198185076075,14.719019087171649,Tiglon
20.302689955113433,17.32765712487297,Grafoo
49.0945239637219,11.663681302877745,Tiglon
26.93244527762298,16.08261450324231,Grafoo
11.188792317665774,5.100704609583635,Tiglon
30.21138463816147,7.904812006144844,Tiglon
26.877735303832363,17.823224514966277,Grafoo
10.986027326636838,0.38466782811455946,Tiglon
35.9257493222097,32.041033269926515,Grafoo
25.575404423558613,2.8454184207921447,Tiglon
41.29734499179827,7.192891376260338,Tiglon
5.88670943472307,-2.90937852173351,Tiglon
12.597198215486033,18.672394260390426,Grafoo
12.401004196177379,-6.264517834353457,Tiglon
9.317035968001091,6.392087424789291,Grafoo
32.503187382855614,32.094379925465645,Grafoo
7.849390763926756,14.593369087745469,Grafoo
37.9014712977509,28.999104478399797,Grafoo
38.98577853347274,23.789284194000516,Grafoo
36.36242150236004,16.53989506708372,Tiglon
1.6088539521234402,6.376851462764876,Grafoo
44.49020000789851,8.158663289043641,Tiglon
36.08554937206413,33.156595369571065,Grafoo
46.89603356680613,21.70711935161057,Tiglon
18.30241976206829,4.997213305642337,Tiglon
36.64292869601065,9.037374793822291,Tiglon
46.51953239833545,11.625952195731749,Tiglon
6.358498270939355,0.22160974230263175,Tiglon
1.5326330184443127,-1.530275112983135,Tiglon
44.926094946824804,7.335635421146495,Tiglon
19.553360796232923,18.857056240764383,Grafoo
33.210188499420454,14.882789689715004,Tiglon
34.10564153461201,30.284777075966332,Grafoo
19.377197467969843,17.543399858510444,Grafoo
14.387209718366256,20.211542376807078,Grafoo
10.945476772349677,7.190166407284386,Grafoo
21.33401957791196,23.57152701309617,Grafoo
10.664483037035694,4.339086284147228,Tiglon
46.22679138284825,10.686637999132849,Tiglon
23.421634724363482,9.578065822204957,Tiglon
21.797020053542482,4.574485188886676,Tiglon
38.86534000286861,35.183989883330305,Grafoo
44.902010602292194,7.939240210481881,Tiglon
35.25792732222823,13.088796313620954,Tiglon
9.428724522853122,14.017113277504912,Grafoo
9.70869408713934,1.4453177512614905,Tiglon
8.385851966280267,-4.764451018623715,Tiglon
6.679182716728393,1.0882594349561758,Tiglon
11.899120546674524,1.3056373225376987,Tiglon
13.101241527034285,2.1983368049763365,Tiglon
33.76190912105453,29.344376203955765,Grafoo
36.442198354857,20.00065989008558,Grafoo
23.823846234813047,24.846247459404744,Grafoo
29.824855245468555,26.371043443198932,Grafoo
3.721419181939123,-0.5312331017428258,Tiglon
31.708817991727535,24.284320840825814,Grafoo
16.20820508664094,-1.3560568655127465,Tiglon
44.38257901551536,25.899629027621057,Grafoo
40.271840614044976,14.194877169121416,Tiglon
14.660587957018034,6.49981978325035,Tiglon
32.27456742559925,32.12368998848085,Grafoo
33.87084254235945,17.58570335019499,Grafoo
36.43578661117251,15.33908283262718,Tiglon
9.27720394136382,15.29622334668009,Grafoo
34.44701311880647,24.359754336682915,Grafoo
14.32846925845952,-5.3746271441693985,Tiglon
10.20199918196773,15.442016955093933,Grafoo
30.314746461723285,19.71645179209034,Grafoo
41.560166267834056,24.56068483095814,Grafoo
14.348307838122459,-0.5610577621189314,Tiglon
24.997031412607644,-0.9196630676625102,Tiglon
47.87847251369978,15.53659057047582,Tiglon
28.319167186091683,6.381146221300181,Tiglon
2.038944746790455,16.03766243943103,Grafoo
27.247158730887193,4.262281735415943,Tiglon
25.19370196102466,-0.11670433915337419,Tiglon
32.34566009319861,10.710787443241458,Tiglon
5.915238755985042,-5.8038517595612875,Tiglon
23.077297756091,27.097962020294297,Grafoo
13.169173015096847,5.48544643934767,Tiglon
8.623155605268519,-7.737748408420648,Tiglon
14.630156226698555,12.482358443762102,Grafoo
34.762907595092365,2.908460143454654,Tiglon
7.123762058950844,-3.780117030363773,Tiglon
19.959088491264787,17.545950923638994,Grafoo
16.081705415852372,6.519158997175181,Tiglon
2.725804414921895,6.818688305979254,Grafoo
31.24780922637596,30.542442862624306,Grafoo
10.607901820797888,11.156163708844128,Grafoo
14.387247438741912,1.23288409038903,Tiglon
38.35579707727971,25.27703055504948,Grafoo
32.52541979327286,23.68777365657972,Grafoo
39.232401484633286,9.322799914092919,Tiglon
39.20902267484189,20.727796286184198,Grafoo
36.02977569962193,33.472997791527845,Grafoo
14.568126947774108,21.281215441469584,Grafoo
1.372663859408213,2.6125285465852457,Grafoo
25.25045514705337,10.531601279331548,Tiglon
37.95719248964396,11.773342096207337,Tiglon
0.7099285045915449,-8.449457018155197,Tiglon
6.954628031230103,3.0442980789114187,Grafoo
23.91970051931856,-1.6492679790618574,Tiglon
4.020460261289055,-2.9079509254875533,Tiglon
25.45193019250622,12.541946465896812,Tiglon
37.91868631554032,12.733204972002579,Tiglon
38.95575874995759,14.841653327769823,Tiglon
45.75149549107316,37.363398725553985,Grafoo
23.905407180575306,0.23936957400642278,Tiglon
47.131252474519684,8.418743506520386,Tiglon
26.609043826252137,21.23697714809611,Grafoo
15.158318256028135,-4.271856204932591,Tiglon
49.99632970202262,37.50479445828215,Grafoo
46.309785099133094,18.128705305202928,Tiglon
19.463973081467817,18.847686382078358,Grafoo
38.69541250680845,31.313961982384214,Grafoo
13.963453901689881,6.208714685048939,Tiglon
9.813855472842176,19.857447247396294,Grafoo
17.13460356667788,13.20359306404642,Grafoo
16.778556610012718,-2.3507014462481823,Tiglon
4.7507955767117585,5.7689590624054325,Grafoo
47.15433529777267,27.90380842799359,Grafoo
0.5635232911645194,-4.7395346313355065,Tiglon
17.249408237697278,-5.379935299086496,Tiglon
24.200763353033565,-2.5951410719725985,Tiglon
32.03726851990956,17.293766497272447,Grafoo
11.508808861867886,7.682640810055081,Grafoo
3.8371978925740677,-10.787209447782086,Tiglon
14.157810723195736,-4.398946917818635,Tiglon
17.670006832358855,5.21828338765606,Tiglon
16.094119441518988,3.194741465791674,Tiglon
43.780144214072415,8.587765899605689,Tiglon
2.8941132694144835,-3.797661959576501,Tiglon
39.93312789553462,19.081174889704172,Tiglon
30.960731159838428,3.4730450242310287,Tiglon
28.946296072577272,16.017072413216383,Grafoo
40.141171035186225,32.68166816762756,Grafoo
34.43170744249371,14.789254025177893,Tiglon
41.635770992558996,8.297770176800679,Tiglon
12.062635189769017,18.221306084823052,Grafoo
24.146209089441868,25.137658713041414,Grafoo
26.234262696014703,19.24808972543848,Grafoo
2.2082594488838367,-3.1798283473079465,Tiglon
34.16468087045102,5.083287759393482,Tiglon
10.27704916820591,1.615258022471588,Tiglon
35.729987272103486,12.88619273449125,Tiglon
8.736131401676644,-3.913060926054566,Tiglon
33.14654113929928,14.743535165555354,Tiglon
34.2164803985703,20.073022461566765,Grafoo
35.85385796470757,32.37562458410579,Grafoo
0.8862525117416753,6.700062119424403,Grafoo
19.183412520954064,19.587937766791782,Grafoo
14.688924743578252,9.707256594351131,Grafoo
0.655789162360032,-11.265758209365524,Tiglon
28.511919059459185,15.84564188319971,Grafoo
46.76438108471076,23.233880041119008,Tiglon
31.950760230556995,21.570713941303772,Grafoo
42.8530184538144,21.216939583270644,Tiglon
41.57734999700144,13.681454336260412,Tiglon
48.560941286613456,11.00626997303538,Tiglon
25.427806890972914,17.471997564488788,Tiglon
1.3724587436819924,-2.790594827771896,Grafoo
13.482759826551716,2.008872353086553,Grafoo
15.087752059701486,3.499546803965023,Grafoo
34.633054614148925,22.216048335255607,Tiglon
39.309805758199296,16.52551012527323,Grafoo
42.89763056192861,17.6562264576351,Grafoo
20.578188903027694,14.561169443373466,Tiglon
5.4791644391135375,1.0404028237453145,Grafoo
30.960030886227752,15.745331750208509,Grafoo
48.210519079257644,23.814249846830013,Grafoo
21.72621776123259,13.656663553148043,Tiglon
15.498750782256149,10.124867985464295,Tiglon
0.5588345438071685,1.3214942153095834,Tiglon
6.6206027404806855,3.006385997934179,Grafoo
23.910857276873323,10.888279719579486,Grafoo
47.135987080845844,24.766492103926854,Tiglon
12.906953828376805,1.9416546753531776,Grafoo
9.17421669215875,4.930725531759676,Tiglon
4.20884565308986,-2.463447370889374,Grafoo
